Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
6_Feb_2017,Montpellier,Hard,QF,21,68,(4)Zverev d. Jeremy Chardy [FRA],6-4 4-6 6-2,,1.49,17.60%,9.50%,58.10%,88.40%,58.10%,3-Feb,1:38
6_Feb_2017,Montpellier,Hard,R16,21,109,(4)Zverev d. Aljaz Bedene [SLO],7-5 3-6 6-4,,0.97,8.70%,8.70%,56.50%,75.40%,34.00%,15-Nov,2:02
3_Feb_2017,Davis Cup WG R1: BEL vs GER,Hard,RR,22,143,Zverev d. Arthur De Greef [BEL],6-3 6-3 6-4,,1.57,20.00%,3.50%,61.20%,75.00%,72.70%,4-Apr,1:43
3_Feb_2017,Davis Cup WG R1: BEL vs GER,Hard,RR,22,58,Steve Darcis [BEL] d. Zverev,2-6 6-4 6-4 7-6(8),,0.98,16.80%,4.80%,61.60%,75.30%,50.00%,8-Apr,3:02
16_Jan_2017,Australian Open,Hard,R32,24,9,(9)Rafael Nadal [ESP] d. (24)Zverev,4-6 6-3 6-7(5) 6-3 6-2, (ch),0.76,11.00%,6.40%,62.80%,71.30%,42.20%,16-Nov,4:05
16_Jan_2017,Australian Open,Hard,R64,24,108,(24)Zverev d. (Q)Frances Tiafoe [USA],6-2 6-3 6-4,,1.23,9.10%,6.10%,55.60%,74.50%,59.10%,5-May,1:56
16_Jan_2017,Australian Open,Hard,R128,24,57,(24)Zverev d. Robin Haase [NED],6-2 3-6 5-7 6-3 6-2,,1.13,11.80%,6.90%,63.90%,75.00%,46.20%,16-Dec,2:54
17_Oct_2016,Stockholm,Hard,SF,20,23,(6)Jack Sock [USA] d. (4)Zverev,6-7(4) 7-6(4) 6-4,,0.94,3.40%,4.20%,60.50%,70.80%,55.30%,7-Apr,2:48
17_Oct_2016,Stockholm,Hard,QF,20,132,(4)Zverev d. (Q)Tobias Kamke [GER],6-3 7-6(5),,1.24,10.30%,0.00%,62.10%,72.20%,45.50%,8-May,1:37
17_Oct_2016,Stockholm,Hard,R16,20,53,(4)Zverev d. Adrian Mannarino [FRA],7-5 6-4,,1.25,11.30%,0.00%,58.10%,69.40%,73.10%,2-Jan,1:28
10_Oct_2016,Shanghai Masters,Hard,R16,21,13,(9)Jo Wilfried Tsonga [FRA] d. Zverev,6-7(4) 6-2 7-5,,0.94,7.30%,5.50%,58.20%,71.90%,47.80%,10-May,2:26
10_Oct_2016,Shanghai Masters,Hard,R32,21,11,Zverev d. (8)Marin Cilic [CRO],3-6 6-3 6-2,,1.08,7.70%,6.60%,67.00%,73.80%,50.00%,4-Mar,1:54
10_Oct_2016,Shanghai Masters,Hard,R64,21,26,Zverev d. John Isner [USA],6-4 6-2,,1.37,16.10%,7.10%,53.60%,76.70%,57.70%,6-May,1:08
3_Oct_2016,Beijing,Hard,QF,24,13,(5)David Ferrer [ESP] d. Zverev,6-7(4) 6-1 7-5,,0.74,4.20%,7.30%,52.10%,58.00%,34.80%,12-Apr,2:21
3_Oct_2016,Beijing,Hard,R16,24,25,Zverev d. Jack Sock [USA],6-4 6-2,,1.27,12.50%,3.10%,73.40%,70.20%,58.80%,2-Feb,1:11
3_Oct_2016,Beijing,Hard,R32,24,10,Zverev d. (4)Dominic Thiem [AUT],4-6 6-1 6-3,,1.18,11.80%,7.50%,54.80%,70.60%,52.40%,6-Apr,1:51
19_Sep_2016,St. Petersburg,Hard,F,27,3,(5)Zverev d. (1)Stan Wawrinka [SUI],6-2 3-6 7-5, (ch),0.98,1.80%,5.50%,61.50%,67.20%,50.00%,11-Aug,2:23
19_Sep_2016,St. Petersburg,Hard,SF,27,9,(5)Zverev d. (3)Tomas Berdych [CZE],6-4 6-4,,1.02,11.40%,5.70%,65.70%,73.90%,58.30%,4-Apr,1:21
19_Sep_2016,St. Petersburg,Hard,QF,27,53,(5)Zverev d. Mikhail Youzhny [RUS],6-2 6-2,,2.17,17.40%,4.30%,67.40%,90.30%,46.70%,2-Feb,1:16
19_Sep_2016,St. Petersburg,Hard,R16,27,144,(5)Zverev d. (Q)Daniil Medvedev [RUS],6-3 7-5,,1.45,3.40%,3.40%,56.90%,75.80%,52.00%,7-May,1:25
19_Sep_2016,St. Petersburg,Hard,R32,27,102,(5)Zverev d. (WC)Karen Khachanov [RUS],7-6(3) 6-4, (ch),1.31,7.70%,4.60%,63.10%,75.60%,62.50%,2-Jan,1:25
29_Aug_2016,US Open,Hard,R64,28,64,Daniel Evans [GBR] d. (27)Zverev,6-4 6-4 5-7 6-2,,0.84,4.30%,6.40%,62.90%,65.90%,46.20%,14-Aug,3:09
29_Aug_2016,US Open,Hard,R128,28,153,(27)Zverev d. (LL)Daniel Brands [GER],3-6 6-1 6-4 7-6(4),,1.33,3.80%,6.70%,61.50%,78.10%,57.50%,4-Feb,2:35
15_Aug_2016,Cincinnati Masters,Hard,R64,27,102,(Q)Yuichi Sugita [JPN] d. Zverev,6-7(4) 6-4 6-2,,0.86,4.30%,9.70%,51.60%,79.20%,42.20%,12-Jul,2:31
25_Jul_2016,Canada Masters,Hard,R64,25,70,Yen Hsun Lu [TPE] d. Zverev,7-5 6-3,,0.78,4.50%,10.40%,53.70%,63.90%,48.40%,7-Apr,1:32
18_Jul_2016,Washington,Hard,SF,27,17,(2)Gael Monfils [FRA] d. (7)Zverev,6-4 6-0,,0.61,7.00%,7.00%,44.20%,63.20%,41.70%,7-Mar,1:00
18_Jul_2016,Washington,Hard,QF,27,24,(7)Zverev d. (4)Benoit Paire [FRA],6-1 6-3,,2.15,11.40%,9.10%,65.90%,86.20%,53.30%,2-Feb,0:57
18_Jul_2016,Washington,Hard,R16,27,63,(7)Zverev d. Malek Jaziri [TUN],6-2 5-7 6-2,,1.37,5.10%,7.70%,55.10%,79.10%,57.10%,3-Feb,2:13
18_Jul_2016,Washington,Hard,R32,27,67,(7)Zverev d. Taylor Fritz [USA],6-4 6-2, (ch),1.41,11.10%,6.30%,60.30%,86.80%,44.00%,5-May,1:16
11_Jul_2016,Hamburg,Clay,R32,27,82,Inigo Cervantes Huegun [ESP] d. (4)Zverev,7-5 7-6(2),,0.84,2.90%,10.00%,65.70%,63.00%,29.20%,7-Feb,1:40
27_Jun_2016,Wimbledon,Grass,R32,28,9,(10)Tomas Berdych [CZE] d. (24)Zverev,6-3 6-4 4-6 6-1,,0.67,6.00%,5.20%,64.20%,61.60%,41.70%,10-Apr,2:39
27_Jun_2016,Wimbledon,Grass,R64,28,70,(24)Zverev d. Mikhail Youzhny [RUS],6-4 3-6 6-0 4-6 6-2,,1.19,7.20%,7.20%,52.20%,80.60%,43.90%,11-Jul,3:18
27_Jun_2016,Wimbledon,Grass,R128,28,59,(24)Zverev d. Paul Henri Mathieu [FRA],6-3 6-4 6-2,,1.5,23.50%,2.40%,68.20%,79.30%,44.40%,7-May,1:36
13_Jun_2016,Halle,Grass,F,38,192,(PR)Florian Mayer [GER] d. Zverev,6-2 5-7 6-3, (ch),0.91,10.10%,7.60%,62.00%,73.50%,40.00%,6-Feb,1:55
13_Jun_2016,Halle,Grass,SF,38,3,Zverev d. (1)Roger Federer [SUI],7-6(4) 5-7 6-3,,1.19,7.70%,3.80%,65.40%,79.40%,63.90%,7-Jun,2:06
13_Jun_2016,Halle,Grass,QF,38,42,Zverev d. Marcos Baghdatis [CYP],7-6(9) 6-3,,1.03,15.30%,4.20%,59.70%,90.70%,51.70%,0/0,1:31
13_Jun_2016,Halle,Grass,R16,38,114,Zverev d. (Q)Benjamin Becker [GER],7-5 3-0 RET,,1.34,3.40%,3.40%,53.40%,64.50%,51.90%,5-Mar,1:08
13_Jun_2016,Halle,Grass,R32,38,24,Zverev d. (7)Viktor Troicki [SRB],6-4 6-4,,1.13,7.00%,1.40%,60.60%,69.80%,60.70%,6-May,1:16
23_May_2016,Roland Garros,Clay,R32,41,15,(13)Dominic Thiem [AUT] d. Zverev,6-7(4) 6-3 6-3 6-3, (ch),0.77,5.00%,4.10%,59.50%,68.10%,44.90%,15-Oct,2:49
23_May_2016,Roland Garros,Clay,R64,41,90,Zverev d. Stephane Robert [FRA],6-1 3-6 6-1 6-4,,1.31,5.10%,2.00%,60.60%,78.30%,46.20%,8-May,2:09
23_May_2016,Roland Garros,Clay,R128,41,84,Zverev d. Pierre Hugues Herbert [FRA],5-7 6-2 7-6(6) 7-5,,1.17,5.60%,4.20%,64.10%,72.50%,58.80%,7-May,3:08
16_May_2016,Nice,Clay,F,48,15,(1)Dominic Thiem [AUT] d. (8)Zverev,6-4 3-6 6-0, (ch),0.75,3.00%,13.60%,57.60%,57.90%,35.70%,8-Feb,1:39
16_May_2016,Nice,Clay,SF,48,28,(8)Zverev d. (5)Joao Sousa [POR],6-4 4-6 6-2,,0.99,6.90%,7.80%,61.80%,65.10%,46.20%,9-Jun,2:14
16_May_2016,Nice,Clay,QF,48,18,(8)Zverev d. (2)Gilles Simon [FRA],6-3 6-7(6) 7-6(1),,1.12,3.30%,4.10%,60.70%,68.90%,56.30%,10-Aug,2:59
16_May_2016,Nice,Clay,R16,48,58,(8)Zverev d. Marcel Granollers [ESP],7-5 6-7(3) 6-2,,1.08,1.90%,3.70%,65.70%,66.20%,59.50%,5-Mar,2:41
16_May_2016,Nice,Clay,R32,48,84,(8)Zverev d. (Q)Kyle Edmund [GBR],5-7 7-5 0-0 RET,,1.01,7.90%,9.20%,48.70%,70.30%,53.80%,5-Feb,
9_May_2016,Rome Masters,Clay,R32,44,2,(3)Roger Federer [SUI] d. Zverev,6-3 7-5, (ch),0.55,5.60%,2.80%,59.70%,60.50%,51.70%,9-Jun,1:27
9_May_2016,Rome Masters,Clay,R64,44,35,Zverev d. Grigor Dimitrov [BUL],6-1 6-4, (ch),2.18,12.80%,0.00%,72.30%,76.50%,76.90%,0/1,1:09
25_Apr_2016,Munich,Clay,SF,49,15,(3)Dominic Thiem [AUT] d. (8)Zverev,4-6 6-2 6-3,,0.84,4.80%,6.00%,55.40%,65.20%,43.20%,11-Jun,2:00
25_Apr_2016,Munich,Clay,QF,49,13,(8)Zverev d. (1)David Goffin [BEL],6-3 4-6 6-3,,1.15,9.90%,5.90%,66.30%,67.20%,44.10%,11-Jul,2:22
25_Apr_2016,Munich,Clay,R16,49,65,(8)Zverev d. Lukas Rosol [CZE],6-3 6-4,,3.46,11.10%,0.00%,71.10%,96.90%,69.20%,0/0,1:08
25_Apr_2016,Munich,Clay,R32,49,64,(8)Zverev d. Malek Jaziri [TUN],4-6 6-3 6-2,,1.12,4.90%,1.90%,64.10%,68.20%,56.80%,12-Nov,2:10
18_Apr_2016,Barcelona,Clay,R16,51,76,Malek Jaziri [TUN] d. Zverev,7-6(5) 6-4,,0.82,6.50%,7.60%,64.10%,67.80%,48.50%,12-Oct,1:56
18_Apr_2016,Barcelona,Clay,R32,51,35,Zverev d. (15)Thomaz Bellucci [BRA],6-3 6-7(3) 7-5,,1.06,4.50%,3.60%,67.00%,58.70%,62.20%,7-Mar,2:27
18_Apr_2016,Barcelona,Clay,R64,51,113,Zverev d. (Q)Jan Lennard Struff [GER],6-4 6-3,,1.37,2.00%,5.90%,58.80%,73.30%,52.40%,3-Jan,1:08
11_Apr_2016,Monte Carlo Masters,Clay,R32,54,67,(LL)Marcel Granollers [ESP] d. Zverev,6-4 4-6 6-3, (ch),0.88,1.10%,4.40%,45.60%,63.40%,42.90%,12-Jun,2:27
11_Apr_2016,Monte Carlo Masters,Clay,R64,54,157,Zverev d. (WC)Andrey Rublev [RUS],6-1 6-3,,1.96,6.70%,4.40%,57.80%,88.50%,57.90%,2-Feb,1:00
21_Mar_2016,Miami Masters,Hard,R64,52,36,(31)Steve Johnson [USA] d. Zverev,7-6(9) 7-6(3),,0.64,14.70%,2.10%,58.90%,69.60%,64.10%,4-Apr,2:04
21_Mar_2016,Miami Masters,Hard,R128,52,370,Zverev d. (WC)Michael Mmoh [USA],7-6(3) 7-6(4), (ch),1.23,11.30%,6.30%,66.30%,75.50%,59.30%,4-Feb,1:54
7_Mar_2016,Indian Wells Masters,Hard,R16,58,5,(4)Rafael Nadal [ESP] d. Zverev,6-7(8) 6-0 7-5,,0.76,9.30%,11.30%,55.70%,68.50%,34.90%,10-Mar,2:34
7_Mar_2016,Indian Wells Masters,Hard,R32,58,19,Zverev d. (16)Gilles Simon [FRA],6-2 6-2, (ch),1.81,9.10%,6.80%,56.80%,80.00%,57.90%,2-Jan,1:07
7_Mar_2016,Indian Wells Masters,Hard,R64,58,26,Zverev d. (23)Grigor Dimitrov [BUL],6-4 3-6 7-5,,0.98,12.30%,5.70%,63.20%,79.10%,46.20%,11-Sep,2:20
7_Mar_2016,Indian Wells Masters,Hard,R128,58,79,Zverev d. Ivan Dodig [CRO],3-6 7-5 6-3,,1.1,8.20%,5.90%,63.50%,77.80%,48.40%,7-Apr,2:18
4_Mar_2016,Davis Cup WG R1: GER vs CZE,Hard,RR,58,7,Tomas Berdych [CZE] d. Zverev,7-6(6) 1-6 4-6 7-6(5) 6-4,,1.19,10.80%,6.00%,58.10%,77.30%,52.90%,10-Jun,4:20
4_Mar_2016,Davis Cup WG R1: GER vs CZE,Hard,RR,58,50,Lukas Rosol [CZE] d. Zverev,6-2 6-3 6-1,,0.52,7.20%,4.80%,66.30%,49.10%,60.70%,12-Jun,1:38
15_Feb_2016,Marseille,Hard,R16,56,8,(2)Tomas Berdych [CZE] d. (WC)Zverev,6-3 3-6 7-5,,0.96,11.10%,6.20%,69.10%,73.20%,48.00%,8-Apr,2:07
15_Feb_2016,Marseille,Hard,R32,56,693,(WC)Zverev d. (Q)Julien Benneteau [FRA],7-6(4) 7-5,,1.19,12.20%,6.10%,62.20%,76.50%,54.80%,5-Apr,1:47
8_Feb_2016,Rotterdam,Hard,QF,70,18,(5)Gael Monfils [FRA] d. (WC)Zverev,7-6(4) 6-3,,0.82,5.30%,5.30%,65.30%,73.50%,42.30%,6-Apr,1:34
8_Feb_2016,Rotterdam,Hard,R16,70,15,(WC)Zverev d. (3)Gilles Simon [FRA],7-5 3-6 7-6(4),,1.08,5.50%,1.80%,69.10%,69.70%,55.90%,6-Mar,2:55
8_Feb_2016,Rotterdam,Hard,R32,70,41,(WC)Zverev d. Vasek Pospisil [CAN],7-5 6-2,,1.4,0.00%,5.20%,53.40%,77.40%,66.70%,1-Jan,1:21
1_Feb_2016,Montpellier,Hard,SF,85,93,Paul Henri Mathieu [FRA] d. Zverev,7-6(11) 7-5,,0.99,20.30%,0.00%,79.70%,76.30%,46.70%,4-Jan,1:54
1_Feb_2016,Montpellier,Hard,QF,85,121,Zverev d. Michael Berrer [GER],6-7(2) 6-2 7-5,,1.1,6.60%,5.70%,69.70%,69.40%,48.60%,16/18,2:43
1_Feb_2016,Montpellier,Hard,R16,85,13,Zverev d. (2)Marin Cilic [CRO],7-6(4) 7-6(1),,0.9,9.30%,1.20%,67.40%,70.70%,50.00%,8-Jun,1:50
1_Feb_2016,Montpellier,Hard,R32,85,103,Zverev d. Luca Vanni [ITA],6-7(3) 6-4 7-5,,0.94,7.60%,2.50%,66.90%,70.90%,56.40%,8-Jul,2:23
18_Jan_2016,Australian Open,Hard,R128,83,2,(2)Andy Murray [GBR] d. Zverev,6-1 6-2 6-3,,0.57,5.50%,7.70%,62.60%,63.20%,32.40%,13-Jul,2:07
19_Oct_2015,Stockholm,Hard,R16,83,5,(1)Tomas Berdych [CZE] d. Zverev,6-3 6-4,,0.8,5.30%,3.50%,50.90%,69.00%,39.30%,8-Apr,
19_Oct_2015,Stockholm,Hard,R32,83,617,Zverev d. (WC)Mikael Ymer [SWE],7-6(9) 6-7(5) 6-4,,1.16,6.60%,6.60%,63.20%,73.10%,56.40%,6-Mar,
5_Oct_2015,Beijing,Hard,Q1,78,113,Michael Berrer [GER] d. (7)Zverev,6-4 6-4,,,,,,,,,
28_Sep_2015,Kuala Lumpur,Hard,R32,78,26,(6)Jeremy Chardy [FRA] d. Zverev,3-6 6-3 6-2,,0.6,3.30%,5.60%,62.20%,58.90%,47.10%,7-Mar,
21_Sep_2015,Metz,Hard,R32,79,43,(8)Fernando Verdasco [ESP] d. Zverev,6-7(2) 6-3 6-3,,0.69,6.30%,7.20%,61.30%,67.60%,48.80%,10-Jul,
31_Aug_2015,US Open,Hard,R128,82,29,(29)Philipp Kohlschreiber [GER] d. (Q)Zverev,6-7(0) 6-2 6-0 2-6 6-4,,0.87,1.40%,7.20%,59.70%,69.90%,39.30%,14-Jul,
31_Aug_2015,US Open,Hard,Q3,82,136,(2)Zverev d. (29)Ivan Dodig [CRO],7-6(4) 7-5,,,,,,,,,
31_Aug_2015,US Open,Hard,Q2,82,209,(2)Zverev d. Nils Langer [GER],6-4 6-7(11) 6-3,,,,,,,,,
31_Aug_2015,US Open,Hard,Q1,82,148,(2)Zverev d. Horacio Zeballos [ARG],6-1 6-4,,,,,,,,,
16_Aug_2015,Cincinnati Masters,Hard,R64,85,38,Borna Coric [CRO] d. (Q)Zverev,7-5 3-6 7-6(5),,1.05,13.00%,4.60%,67.60%,79.50%,40.00%,5-Mar,
16_Aug_2015,Cincinnati Masters,Hard,Q2,85,70,Zverev d. (10)Denis Istomin [UZB],6-2 3-6 6-3,,,,,,,,,
16_Aug_2015,Cincinnati Masters,Hard,Q1,85,72,Zverev d. (7)Benjamin Becker [GER],6-4 6-2,,,,,,,,,
3_Aug_2015,Washington,Hard,QF,96,8,(3)Marin Cilic [CRO] d. Zverev,7-5 7-6(3),,0.75,5.10%,11.40%,58.20%,69.60%,42.40%,4-Jan,
3_Aug_2015,Washington,Hard,R16,96,73,Zverev d. Alexandr Dolgopolov [UKR],2-6 6-2 6-4,,1.11,7.40%,7.40%,50.60%,75.60%,42.50%,11-Jul,
3_Aug_2015,Washington,Hard,R32,96,14,Zverev d. (5)Kevin Anderson [RSA],2-6 6-3 6-4,,1.01,6.00%,9.60%,55.40%,82.60%,48.60%,5-Mar,
3_Aug_2015,Washington,Hard,R64,96,136,Zverev d. (Q)Yoshihito Nishioka [JPN],7-6(1) 6-3,,1.19,13.00%,8.70%,53.60%,83.80%,50.00%,3-Feb,
27_Jul_2015,Hamburg,Clay,R32,98,21,(2)Tommy Robredo [ESP] d. (WC)Zverev,6-7(3) 6-4 6-2,,0.62,2.20%,2.20%,57.10%,67.30%,41.00%,10-May,
20_Jul_2015,Bastad,Clay,SF,123,21,(2)Tommy Robredo [ESP] d. Zverev,6-3 6-4,,0.88,1.90%,3.80%,67.90%,61.10%,47.10%,8-Apr,
20_Jul_2015,Bastad,Clay,QF,123,41,Zverev d. (6)Thomaz Bellucci [BRA],5-7 6-4 6-2, (ch),1.1,3.60%,5.40%,64.00%,66.20%,37.50%,13/18,
20_Jul_2015,Bastad,Clay,R16,123,27,Zverev d. (4)Juan Monaco [ARG],6-4 6-2,,1.43,5.50%,9.10%,60.00%,75.80%,54.50%,3-Feb,
20_Jul_2015,Bastad,Clay,R32,123,926,Zverev d. (Q)Julian Reister [GER],6-7(4) 6-4 6-3,,0.95,7.10%,2.40%,66.10%,63.10%,58.10%,9-Aug,
6_Jul_2015,Braunchweig CH,Clay,R16,74,363,(WC)Daniel Brands [GER] d. (3)Zverev,6-7(5) 6-3 6-3,,0.84,4.90%,6.90%,52.00%,77.40%,49.00%,11-Jul,
6_Jul_2015,Braunchweig CH,Clay,R32,74,327,(3)Zverev d. (Q)Dimitar Kuzmanov [BUL],6-0 1-6 6-3,,1.2,11.90%,1.50%,67.20%,66.70%,59.10%,3-Jan,
29_Jun_2015,Wimbledon,Grass,R64,74,105,(WC)Denis Kudla [USA] d. Zverev,6-3 3-6 7-6(2) 6-4,,0.88,10.60%,6.10%,54.50%,76.40%,43.30%,9-Apr,
29_Jun_2015,Wimbledon,Grass,R128,74,53,Zverev d. Teymuraz Gabashvili [RUS],6-3 1-6 6-3 3-6 9-7,,0.93,10.40%,6.00%,67.20%,72.40%,38.30%,11-Jun,
21_Jun_2015,Nottingham,Grass,R16,76,59,Marcos Baghdatis [CYP] d. (WC)Zverev,6-3 6-3, (ch),0.39,3.80%,5.70%,54.70%,65.50%,41.70%,4-Jan,
21_Jun_2015,Nottingham,Grass,R32,76,41,(WC)Zverev d. (13)Thomaz Bellucci [BRA],6-7(7) 6-3 6-4,,1.07,3.70%,6.50%,60.70%,80.00%,59.50%,2-Feb,
21_Jun_2015,Nottingham,Grass,R64,76,58,(WC)Zverev d. Mikhail Kukushkin [KAZ],6-0 6-2,,2.01,17.10%,4.90%,63.40%,73.10%,73.30%,2-Feb,
15_Jun_2015,Halle,Grass,R16,81,27,(8)Ivo Karlovic [CRO] d. (WC)Zverev,6-7(5) 6-3 6-3,,0.57,7.90%,5.90%,57.40%,67.20%,58.10%,7-Apr,
15_Jun_2015,Halle,Grass,R32,81,93,(WC)Zverev d. (Q)Jarkko Nieminen [FIN],6-4 6-4,,1.39,5.80%,1.90%,65.40%,82.40%,55.60%,4-Mar,
8_Jun_2015,Stuttgart,Grass,R16,84,28,(8)Viktor Troicki [SRB] d. (WC)Zverev,6-3 6-7(6) 6-3,,0.7,7.40%,4.30%,67.00%,73.00%,38.70%,9-Jun,
8_Jun_2015,Stuttgart,Grass,R32,84,404,(WC)Zverev d. (Q)Mate Pavic [CRO],3-6 6-2 6-3,,1.11,7.20%,2.40%,56.60%,80.90%,50.00%,6-May,
24_May_2015,Roland Garros,Clay,Q2,89,166,Igor Sijsling [NED] d. (2)Zverev,7-6(0) 2-6 7-5,,0.87,4.60%,4.60%,54.60%,69.50%,46.90%,6-Feb,2:28
24_May_2015,Roland Garros,Clay,Q1,89,142,(2)Zverev d. Horacio Zeballos [ARG],7-6(4) 6-0,,1.3,7.50%,3.00%,61.20%,75.60%,57.70%,5-May,1:13
11_May_2015,Heilbronn CH,Clay,F,105,131,(5)Zverev d. Guido Pella [ARG],6-1 7-6(7),,1.4,8.70%,4.30%,69.60%,75.00%,52.40%,9-Aug,1:44
11_May_2015,Heilbronn CH,Clay,SF,105,90,(5)Zverev d. (2)Jan Lennard Struff [GER],6-3 7-6(2),,1.44,6.20%,6.20%,66.20%,69.80%,63.60%,3-Jan,1:40
11_May_2015,Heilbronn CH,Clay,QF,105,152,(5)Zverev d. Bjorn Fratangelo [USA],4-6 6-4 6-3,,1.1,10.00%,5.00%,62.50%,72.00%,46.70%,6-Feb,2:05
11_May_2015,Heilbronn CH,Clay,R16,105,189,(5)Zverev d. Dennis Novikov [USA],6-2 6-3,,1.46,18.90%,1.90%,60.40%,78.10%,57.10%,4-Apr,1:10
11_May_2015,Heilbronn CH,Clay,R32,105,143,(5)Zverev d. Horacio Zeballos [ARG],6-4 6-2,,1.54,13.70%,3.90%,60.80%,93.50%,45.00%,2-Feb,1:11
4_May_2015,Aix en Provence CH,Clay,SF,110,134,Paul Henri Mathieu [FRA] d. (8)Zverev,6-4 4-6 7-5,,1,4.30%,0.00%,67.00%,65.10%,51.60%,8-Mar,2:40
4_May_2015,Aix en Provence CH,Clay,QF,110,148,(8)Zverev d. Andre Ghem [BRA],7-6(3) 6-4,,1.2,1.40%,2.90%,61.40%,65.10%,51.90%,8-May,1:38
4_May_2015,Aix en Provence CH,Clay,R16,110,338,(8)Zverev d. (Q)Jose Pereira [BRA],6-1 7-6(6),,1.25,1.60%,3.10%,59.40%,73.70%,38.50%,9-Jun,1:36
4_May_2015,Aix en Provence CH,Clay,R32,110,142,(8)Zverev d. Michal Przysiezny [POL],6-4 3-0 RET,,3,6.70%,6.70%,63.30%,89.50%,72.70%,1-Jan,0:55
27_Apr_2015,Munich,Clay,R16,119,26,(5)Philipp Kohlschreiber [GER] d. (WC)Zverev,6-2 6-4,,0.46,5.90%,5.90%,60.80%,58.10%,45.00%,0/4,1:03
27_Apr_2015,Munich,Clay,R32,119,43,(WC)Zverev d. Benjamin Becker [GER],4-6 6-1 6-2,,2.06,17.50%,1.60%,66.70%,88.10%,61.90%,2-Jan,1:23
13_Apr_2015,Sarasota CH,Clay,R32,122,102,(6)Facundo Bagnis [ARG] d. Zverev,3-6 7-6(5) 6-1,,1.01,8.40%,8.40%,54.20%,62.20%,57.90%,9-Apr,2:27
6_Apr_2015,Houston,Clay,Q1,119,244,Robby Ginepri [USA] d. (8)Zverev,6-3 6-2,,0.77,10.60%,2.10%,59.60%,67.90%,26.30%,9-May,1:21
25_Mar_2015,Miami Masters,Hard,R64,129,30,(26)Lukas Rosol [CZE] d. (Q)Zverev,7-6(0) 6-3,,0.85,4.30%,2.90%,56.50%,69.20%,53.30%,5-Mar,1:30
25_Mar_2015,Miami Masters,Hard,R128,129,69,(Q)Zverev d. Samuel Groth [AUS],7-5 6-7(5) 6-4,,0.53,20.40%,1.90%,68.50%,78.40%,58.80%,6-Jun,2:03
25_Mar_2015,Miami Masters,Hard,Q2,129,120,Zverev d. (24)Thiemo De Bakker [NED],6-7(2) 6-4 6-3,,1.26,8.00%,3.40%,56.30%,77.60%,52.60%,7-Apr,2:21
25_Mar_2015,Miami Masters,Hard,Q1,129,70,Zverev d. (1)Joao Souza [BRA],6-3 7-5,,1.39,10.80%,1.50%,55.40%,88.90%,44.80%,2-Jan,1:36
17_Mar_2015,Irving CH,Hard,QF,136,36,(2)Gilles Muller [LUX] d. Zverev,6-2 3-6 6-4,,0.94,3.70%,9.80%,50.00%,80.50%,46.30%,7-Apr,1:59
17_Mar_2015,Irving CH,Hard,R16,136,51,Zverev d. (6)Jerzy Janowicz [POL],6-2 7-6(3),,1.31,9.60%,2.70%,57.50%,73.80%,61.30%,6-May,1:31
17_Mar_2015,Irving CH,Hard,R32,136,170,Zverev d. (Q)Bjorn Fratangelo [USA],6-4 1-6 6-1,,1.23,15.20%,1.50%,65.20%,81.40%,43.50%,0/2,1:43
12_Mar_2015,Indian Wells Masters,Hard,Q1,136,179,Michael Russell [USA] d. (17)Zverev,3-6 6-4 6-2,,0.96,7.80%,7.80%,62.30%,75.00%,37.90%,11-Jul,1:56
23_Feb_2015,Dubai,Hard,R32,136,104,(Q)Marsel Ilhan [TUR] d. (WC)Zverev,6-1 7-6(4),,0.78,11.10%,1.90%,59.30%,68.80%,50.00%,7-Apr,1:16
16_Feb_2015,Marseille,Hard,R32,138,21,(7)Gael Monfils [FRA] d. (Q)Zverev,6-1 7-6(12), (ch),0.72,2.90%,1.40%,59.40%,70.70%,35.70%,10-May,1:26
16_Feb_2015,Marseille,Hard,Q3,138,100,(7)Zverev d. (2)Marsel Ilhan [TUR],6-3 3-6 6-1,,1.39,7.80%,5.20%,61.00%,74.50%,63.30%,8-Jul,1:39
16_Feb_2015,Marseille,Hard,Q2,138,226,(7)Zverev d. Tristan Lamasine [FRA],6-2 6-3,,1.66,5.70%,0.00%,64.20%,76.50%,57.90%,3-Mar,1:14
16_Feb_2015,Marseille,Hard,Q1,138,163,(7)Zverev d. Nikoloz Basilashvili [GEO],7-6(5) 6-3,,1.54,6.10%,4.50%,60.60%,82.50%,57.70%,0/1,1:17
9_Feb_2015,Rotterdam,Hard,R32,137,16,(7)Roberto Bautista Agut [ESP] d. (WC)Zverev,6-4 6-1, (ch),0.41,13.70%,0.00%,62.70%,59.40%,36.80%,6-Mar,1:06
2_Feb_2015,Montpellier,Hard,Q3,135,183,(5)Jurgen Zopp [EST] d. (2)Zverev,6-4 6-7(6) 6-4,,0.81,8.00%,3.00%,69.00%,78.30%,48.40%,13-Oct,2:03
2_Feb_2015,Montpellier,Hard,Q2,135,400,(2)Zverev d. Maxime Teixeira [FRA],6-4 7-5,,1.27,12.70%,3.20%,57.10%,77.80%,48.10%,8-Jun,1:36
2_Feb_2015,Montpellier,Hard,Q1,135,,(2)Zverev d. (WC)Thomas Laurent [FRA],6-4 6-2,,1.35,13.00%,9.30%,44.40%,79.20%,50.00%,0/2,1:00
