Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
18_Feb_2013,Buenos Aires,Clay,R16,17,58,(3)Wawrinka d. Daniel Gimeno Traver [ESP],6-1 6-4,,1.73,3.80%,0.00%,57.70%,73.30%,68.20%,3-Feb,0:58
18_Feb_2013,Buenos Aires,Clay,R32,17,56,(3)Wawrinka d. Paolo Lorenzi [ITA],6-3 6-3,,1.19,3.40%,1.70%,64.40%,81.60%,47.60%,5-May,0:59
1_Feb_2013,Davis Cup WG R1: SUI vs CZE,Hard,RR,17,73,Wawrinka d. Lukas Rosol [CZE],6-4 6-3 6-4,,,,,,,,,
1_Feb_2013,Davis Cup WG R1: SUI vs CZE,Hard,RR,17,6,Tomas Berdych [CZE] d. Wawrinka,6-3 6-4 3-6 7-6(5),,,,,,,,,
14_Jan_2013,Australian Open,Hard,R16,17,1,(1)Novak Djokovic [SRB] d. (15)Wawrinka,1-6 7-5 6-4 6-7(5) 12-10, (ch),0.91,7.50%,0.90%,62.10%,68.40%,51.90%,15-Aug,5:02
14_Jan_2013,Australian Open,Hard,R32,17,22,(15)Wawrinka d. (20)Sam Querrey [USA],7-6(6) 7-5 6-4,,1.14,12.40%,4.80%,53.30%,83.90%,57.10%,4-Mar,2:09
14_Jan_2013,Australian Open,Hard,R64,17,90,(15)Wawrinka d. Tobias Kamke [GER],6-3 7-6(4) RET,,1.14,13.30%,6.00%,53.00%,75.00%,46.20%,7-May,1:48
14_Jan_2013,Australian Open,Hard,R128,17,164,(15)Wawrinka d. (Q)Cedrik Marcel Stebe [GER],6-2 6-4 6-3,,1.55,3.70%,1.20%,63.40%,75.00%,70.00%,2-Feb,1:29
31_Dec_2012,Chennai,Hard,QF,17,86,Aljaz Bedene [SLO] d. (4)Wawrinka,6-2 7-6(6),,0.69,6.90%,2.80%,68.10%,63.30%,43.50%,7-Apr,1:31
31_Dec_2012,Chennai,Hard,R16,17,177,(4)Wawrinka d. (Q)Cedrik Marcel Stebe [GER],6-4 6-3,,1.91,13.50%,0.00%,69.20%,80.60%,75.00%,0/0,1:21
29_Oct_2012,Paris Masters,Hard,R16,17,5,(4)David Ferrer [ESP] d. (16)Wawrinka,6-2 4-6 6-2,,0.72,4.60%,3.40%,59.80%,61.50%,42.90%,14-Sep,2:03
29_Oct_2012,Paris Masters,Hard,R32,17,54,(16)Wawrinka d. Carlos Berlocq [ARG],6-3 6-2,,1.61,12.00%,4.00%,54.00%,74.10%,69.60%,3-Mar,1:07
22_Oct_2012,Basel,Hard,R32,17,42,Nikolay Davydenko [RUS] d. (4)Wawrinka,7-6(7) 7-6(3),,0.92,7.40%,2.10%,49.50%,70.20%,52.10%,7-May,2:13
7_Oct_2012,Shanghai Masters,Hard,R16,17,1,(1)Roger Federer [SUI] d. (13)Wawrinka,4-6 7-6(4) 6-0, (ch),0.76,7.60%,1.10%,48.90%,64.40%,46.80%,9-May,1:56
7_Oct_2012,Shanghai Masters,Hard,R32,17,44,(13)Wawrinka d. Denis Istomin [UZB],6-4 4-6 6-4,,1.1,9.60%,3.20%,56.40%,77.40%,51.20%,7-May,1:59
7_Oct_2012,Shanghai Masters,Hard,R64,17,46,(13)Wawrinka d. Albert Ramos [ESP],7-6(1) 7-6(5),,1.09,6.00%,2.40%,51.20%,79.10%,48.80%,4-Feb,1:53
1_Oct_2012,Tokyo,Hard,QF,16,3,(1)Andy Murray [GBR] d. (7)Wawrinka,6-2 3-6 6-2,,0.81,5.60%,1.10%,48.30%,69.80%,50.00%,11-Jul,2:01
1_Oct_2012,Tokyo,Hard,R16,16,31,(7)Wawrinka d. Jeremy Chardy [FRA],7-6(1) 6-7(6) 7-5,,1.06,17.80%,0.90%,55.10%,93.20%,52.10%,4-Mar,2:38
1_Oct_2012,Tokyo,Hard,R32,16,184,(7)Wawrinka d. (WC)Hiroki Moriya [JPN],7-5 4-6 6-4,,1.02,9.90%,5.00%,47.50%,77.10%,52.80%,5-Mar,2:15
14_Sep_2012,Davis Cup WG PO: NED vs SUI,Clay,RR,17,50,Wawrinka d. Robin Haase [NED],6-3 3-6 6-3 7-6(4),,,,,,,,,
27_Aug_2012,US Open,Hard,R16,19,2,(2)Novak Djokovic [SRB] d. (18)Wawrinka,6-4 6-1 3-1 RET,,0.7,8.80%,5.30%,40.40%,65.20%,35.30%,5-Jan,1:33
27_Aug_2012,US Open,Hard,R32,19,15,(18)Wawrinka d. (14)Alexandr Dolgopolov [UKR],6-4 6-4 6-2,,2.13,19.20%,0.00%,57.50%,85.70%,71.00%,0/0,1:50
27_Aug_2012,US Open,Hard,R64,19,74,(18)Wawrinka d. Steve Darcis [BEL],6-7(6) 6-3 4-6 6-1 7-5,,1.29,18.40%,4.10%,43.50%,87.50%,60.20%,9-Jul,3:28
27_Aug_2012,US Open,Hard,R128,19,98,(18)Wawrinka d. Sergiy Stakhovsky [UKR],6-7(6) 7-6(2) 6-4 6-2,,1.28,8.90%,3.70%,45.90%,79.00%,63.00%,7-May,3:03
12_Aug_2012,Cincinnati Masters,Hard,SF,26,1,(1)Roger Federer [SUI] d. Wawrinka,7-6(4) 6-3, (ch),0.65,7.20%,2.40%,55.40%,69.60%,51.40%,10-Aug,1:35
12_Aug_2012,Cincinnati Masters,Hard,QF,26,19,Wawrinka d. Milos Raonic [CAN],2-6 7-6(5) 6-4,,0.95,8.00%,2.00%,51.00%,74.50%,57.10%,6-Apr,2:21
12_Aug_2012,Cincinnati Masters,Hard,R16,26,18,Wawrinka d. (14)Kei Nishikori [JPN],6-3 6-3,,1.63,18.00%,2.00%,52.00%,92.30%,54.20%,2-Jan,1:14
12_Aug_2012,Cincinnati Masters,Hard,R32,26,5,Wawrinka d. (4)David Ferrer [ESP],6-4 6-1,,2.51,21.40%,2.40%,64.30%,92.60%,60.00%,2-Feb,1:13
12_Aug_2012,Cincinnati Masters,Hard,R64,26,132,Wawrinka d. (Q)Paul Henri Mathieu [FRA],6-2 3-6 6-1,,1.29,9.90%,3.70%,46.90%,65.80%,62.80%,10-Aug,1:45
25_Jul_2012,London Olympics,Grass,R64,26,4,(3)Andy Murray [GBR] d. Wawrinka,6-3 6-3, (ch),0.64,6.50%,5.20%,45.50%,68.60%,47.60%,13-Oct,1:29
16_Jul_2012,Gstaad,Clay,R16,25,172,Paul Henri Mathieu [FRA] d. (3)Wawrinka,7-6(3) 7-6(8),,0.91,11.50%,3.40%,51.70%,75.60%,45.20%,6-Apr,2:04
25_Jun_2012,Wimbledon,Grass,R128,24,35,Jurgen Melzer [AUT] d. (25)Wawrinka,3-6 7-6(2) 2-6 6-4 8-6,,1.02,12.10%,8.50%,50.90%,73.80%,54.30%,9-Apr,3:29
27_May_2012,Roland Garros,Clay,R16,21,5,(5)Jo Wilfried Tsonga [FRA] d. (18)Wawrinka,6-4 7-6(6) 3-6 3-6 6-4, (ch),0.98,2.30%,1.10%,63.20%,70.90%,43.80%,13-Aug,4:06
27_May_2012,Roland Garros,Clay,R32,21,12,(18)Wawrinka d. (11)Gilles Simon [FRA],7-5 6-7(5) 6-7(3) 6-3 6-2,,1.15,4.90%,0.50%,59.30%,72.20%,50.00%,11-Jun,4:37
27_May_2012,Roland Garros,Clay,R64,21,36,(18)Wawrinka d. Pablo Andujar [ESP],7-6(3) 6-7(4) 6-2 6-1,,1.28,5.30%,3.80%,54.50%,84.70%,50.00%,4-Mar,2:59
27_May_2012,Roland Garros,Clay,R128,21,75,(18)Wawrinka d. Flavio Cipolla [ITA],6-3 6-3 4-6 3-6 6-2,,1.22,3.00%,3.00%,61.40%,71.60%,47.10%,9-Mar,3:19
13_May_2012,Rome Masters,Clay,R16,20,30,Andreas Seppi [ITA] d. Wawrinka,6-7(1) 7-6(6) 7-6(6),,1.03,11.30%,4.00%,52.40%,76.90%,50.80%,5-Jan,3:21
13_May_2012,Rome Masters,Clay,R32,20,8,Wawrinka d. (8)Janko Tipsarevic [SRB],6-3 6-1,,1.34,5.20%,1.70%,60.30%,57.10%,60.90%,5-Mar,1:12
13_May_2012,Rome Masters,Clay,R64,20,40,Wawrinka d. (Q)Robin Haase [NED],6-1 4-6 7-5,,1.05,3.50%,1.80%,58.80%,68.70%,51.10%,12-Oct,2:16
6_May_2012,Madrid Masters,Clay,R16,21,1,(1)Novak Djokovic [SRB] d. Wawrinka,7-6(5) 6-4,,0.57,8.50%,4.90%,52.40%,74.40%,43.60%,10-Aug,1:45
6_May_2012,Madrid Masters,Clay,R32,21,33,Wawrinka d. Jurgen Melzer [AUT],6-1 6-4,,2.32,10.60%,2.10%,53.20%,84.00%,77.30%,1-Jan,1:02
6_May_2012,Madrid Masters,Clay,R64,21,66,Wawrinka d. Olivier Rochus [BEL],6-4 7-6(3),,1.67,22.60%,1.60%,66.10%,87.80%,52.40%,0/1,1:23
30_Apr_2012,Estoril,Clay,SF,22,12,(1)Juan Martin Del Potro [ARG] d. (3)Wawrinka,7-6(2) 6-4,,0.7,4.50%,1.50%,65.70%,63.60%,73.90%,7-Jun,1:33
30_Apr_2012,Estoril,Clay,QF,22,43,(3)Wawrinka d. (6)Robin Haase [NED],6-1 6-4,,1.58,9.10%,3.60%,49.10%,77.80%,60.70%,6-May,0:59
30_Apr_2012,Estoril,Clay,R16,22,232,(3)Wawrinka d. (Q)Ivan Navarro [ESP],7-6(5) 6-1,,1.41,8.80%,7.40%,67.60%,73.90%,54.50%,4-Mar,1:24
15_Apr_2012,Monte Carlo Masters,Clay,QF,26,2,(2)Rafael Nadal [ESP] d. Wawrinka,7-5 6-4,,0.66,7.10%,4.30%,52.90%,70.30%,48.50%,7-Apr,1:47
15_Apr_2012,Monte Carlo Masters,Clay,R16,26,12,Wawrinka d. (8)Nicolas Almagro [ESP],6-3 6-3,,1.54,3.30%,3.30%,44.30%,70.40%,61.80%,4-Mar,1:20
15_Apr_2012,Monte Carlo Masters,Clay,R32,26,39,Wawrinka d. Pablo Andujar [ESP],7-5 6-3,,1.43,10.90%,3.10%,46.90%,73.30%,61.80%,7-May,1:21
15_Apr_2012,Monte Carlo Masters,Clay,R64,26,16,Wawrinka d. (10)Feliciano Lopez [ESP],6-1 6-4,,2.04,29.20%,6.30%,62.50%,86.70%,61.10%,1-Jan,1:09
8_Mar_2012,Indian Wells Masters,Hard,R32,23,13,(13)Gilles Simon [FRA] d. (23)Wawrinka,6-4 6-4,,0.66,4.40%,2.20%,64.80%,66.10%,37.50%,13-Oct,1:37
8_Mar_2012,Indian Wells Masters,Hard,R64,23,211,(23)Wawrinka d. (WC)Robby Ginepri [USA],4-6 6-4 6-4,,1.24,9.30%,3.50%,53.50%,76.10%,65.00%,4-Feb,1:51
27_Feb_2012,Acapulco,Clay,SF,29,27,(8)Fernando Verdasco [ESP] d. Wawrinka,6-3 6-3,,0.62,8.50%,0.00%,59.30%,65.70%,37.50%,7-Apr,1:25
27_Feb_2012,Acapulco,Clay,QF,29,64,Wawrinka d. Jeremy Chardy [FRA],7-5 6-1,,1.36,18.00%,4.90%,62.30%,76.30%,60.90%,1-Jan,1:21
27_Feb_2012,Acapulco,Clay,R16,29,58,Wawrinka d. Albert Ramos [ESP],6-3 3-6 6-3,,0.96,5.40%,3.60%,59.50%,69.70%,46.70%,13-Nov,2:10
27_Feb_2012,Acapulco,Clay,R32,29,47,Wawrinka d. Juan Carlos Ferrero [ESP],2-6 6-3 6-4,,1,10.60%,3.20%,66.00%,67.70%,43.80%,11-Jul,2:17
20_Feb_2012,Buenos Aires,Clay,SF,26,11,(2)Nicolas Almagro [ESP] d. (6)Wawrinka,6-4 3-6 7-5,,0.89,8.20%,1.00%,58.80%,70.20%,57.50%,7-Apr,2:22
20_Feb_2012,Buenos Aires,Clay,QF,26,17,(6)Wawrinka d. (4)Kei Nishikori [JPN],6-4 6-2,,1.42,6.60%,1.60%,65.60%,70.00%,71.40%,3-Mar,1:36
20_Feb_2012,Buenos Aires,Clay,R16,26,98,(6)Wawrinka d. Benoit Paire [FRA],6-3 5-7 6-2,,1.28,4.40%,2.20%,71.10%,70.30%,50.00%,7-Apr,1:45
20_Feb_2012,Buenos Aires,Clay,R32,26,116,(6)Wawrinka d. (WC)Horacio Zeballos [ARG],6-3 6-4,,1.23,6.60%,1.60%,68.90%,73.80%,57.90%,7-Jun,1:28
10_Feb_2012,Davis Cup WG R1: SUI vs USA,Clay,RR,28,8,Mardy Fish [USA] d. Wawrinka,6-2 4-6 4-6 6-1 9-7,,,,,,,,,
16_Jan_2012,Australian Open,Hard,R32,22,10,(10)Nicolas Almagro [ESP] d. (21)Wawrinka,7-6(2) 6-2 6-4,,0.68,3.40%,1.70%,61.00%,56.90%,45.70%,17-Nov,2:27
16_Jan_2012,Australian Open,Hard,R64,22,44,(21)Wawrinka d. Marcos Baghdatis [CYP],7-6(3) 6-4 5-7 6-1,,1.21,3.00%,3.00%,53.00%,70.00%,50.00%,12-Jul,3:10
16_Jan_2012,Australian Open,Hard,R128,22,84,(21)Wawrinka d. Benoit Paire [FRA],6-1 6-1 7-5,,1.57,1.00%,3.10%,60.20%,69.50%,61.50%,11-Oct,1:40
2_Jan_2012,Chennai,Hard,QF,17,120,(Q)Go Soeda [JPN] d. (3)Wawrinka,6-4 6-4,,0.8,6.20%,6.20%,52.30%,52.90%,41.90%,8-Mar,1:43
2_Jan_2012,Chennai,Hard,R16,17,106,(3)Wawrinka d. (LL)Edouard Roger Vasselin [FRA],3-6 6-3 7-5,,1.27,12.20%,1.20%,63.40%,67.30%,63.30%,6-Feb,2:25
7_Nov_2011,Paris Masters,Hard,R64,16,25,John Isner [USA] d. Wawrinka,6-7(3) 7-5 7-6(5),,0.81,9.00%,2.30%,63.20%,69.00%,59.20%,10-Aug,2:56
31_Oct_2011,Basel,Hard,SF,19,4,(3)Roger Federer [SUI] d. Wawrinka,7-6(5) 6-2,,0.76,4.50%,0.00%,61.20%,68.30%,34.60%,5-Feb,1:28
31_Oct_2011,Basel,Hard,QF,19,22,Wawrinka d. Florian Mayer [GER],6-2 6-2,,2.32,17.10%,7.30%,39.00%,93.80%,68.00%,0/0,1:04
31_Oct_2011,Basel,Hard,R16,19,40,Wawrinka d. Robin Haase [NED],4-6 6-1 6-2,,1.61,10.70%,1.30%,56.00%,81.00%,57.60%,2-Jan,2:08
31_Oct_2011,Basel,Hard,R32,19,35,Wawrinka d. Ivan Dodig [CRO],6-4 6-4,,1.51,10.90%,1.80%,58.20%,81.30%,69.60%,1-Jan,1:27
17_Oct_2011,Stockholm,Hard,R16,19,73,Jarkko Nieminen [FIN] d. (3)Wawrinka,6-3 6-4,,0.84,12.50%,4.20%,75.00%,66.70%,50.00%,5-Feb,1:11
9_Oct_2011,Shanghai Masters,Hard,R16,19,4,(2)Andy Murray [GBR] d. (13)Wawrinka,6-4 3-6 6-3,,0.97,6.40%,2.60%,56.40%,68.20%,50.00%,5-Jan,2:12
9_Oct_2011,Shanghai Masters,Hard,R32,19,44,(13)Wawrinka d. (Q)Donald Young [USA],6-7(5) 7-6(2) 6-2,,1.27,8.80%,5.90%,62.70%,75.00%,57.90%,8-Jun,2:25
9_Oct_2011,Shanghai Masters,Hard,R64,19,27,(13)Wawrinka d. Juan Monaco [ARG],3-6 6-3 6-3,,1.1,6.70%,6.70%,55.10%,65.30%,45.00%,9-Apr,2:07
16_Sep_2011,Davis Cup WG PO: AUS vs SUI,Grass,RR,19,59,Bernard Tomic [AUS] d. Wawrinka,4-6 6-4 6-3 6-3,,,,,,,,,
16_Sep_2011,Davis Cup WG PO: AUS vs SUI,Grass,RR,19,199,Wawrinka d. Lleyton Hewitt [AUS],4-6 6-4 6-7(7) 6-4 6-3,,,,,,,,,
29_Aug_2011,US Open,Hard,R64,14,84,(WC)Donald Young [USA] d. (14)Wawrinka,7-6(7) 3-6 2-6 6-3 7-6(1),,0.98,4.40%,3.90%,59.70%,65.70%,42.50%,15-Jul,4:20
29_Aug_2011,US Open,Hard,R128,14,109,(14)Wawrinka d. Maximo Gonzalez [ARG],3-6 6-4 6-1 6-3,,1.49,10.20%,5.10%,54.10%,79.20%,57.80%,6-Mar,2:28
14_Aug_2011,Cincinnati Masters,Hard,R64,14,101,Andrey Golubev [KAZ] d. (16)Wawrinka,3-6 6-4 6-1,,0.96,2.80%,4.20%,69.40%,68.00%,50.00%,5-Jan,1:45
8_Aug_2011,Canada Masters,Hard,QF,17,8,(6)Mardy Fish [USA] d. (14)Wawrinka,6-3 6-7(8) 6-0,,0.72,1.20%,1.20%,51.20%,50.00%,33.30%,13-Mar,2:21
8_Aug_2011,Canada Masters,Hard,R16,17,35,(14)Wawrinka d. Kevin Anderson [RSA],6-4 4-6 6-4,,1.23,3.70%,4.90%,61.00%,84.00%,53.10%,2-Jan,2:24
8_Aug_2011,Canada Masters,Hard,R32,17,100,(14)Wawrinka d. (Q)Michael Russell [USA],6-3 6-2,,1.62,6.60%,4.90%,52.50%,81.30%,58.60%,2-Feb,1:12
8_Aug_2011,Canada Masters,Hard,R64,17,51,(14)Wawrinka d. David Nalbandian [ARG],6-1 6-4,,1.84,17.80%,6.70%,46.70%,81.00%,66.70%,2-Jan,1:09
25_Jul_2011,Gstaad,Clay,QF,17,45,(8)Marcel Granollers [ESP] d. (2)Wawrinka,6-3 6-2,,0.56,3.70%,0.00%,61.10%,57.60%,38.10%,7-Feb,1:10
25_Jul_2011,Gstaad,Clay,R16,17,248,(2)Wawrinka d. (Q)Peter Luczak [AUS],6-3 7-5,,1.71,15.50%,6.90%,46.60%,81.50%,67.70%,2-Jan,1:23
8_Jul_2011,Davis Cup G1 R2: SUI vs POR,Hard,RR,15,90,Wawrinka d. Frederico Gil [POR],7-5 6-3 6-4,,,,,,,,,
8_Jul_2011,Davis Cup G1 R2: SUI vs POR,Hard,RR,15,311,Wawrinka d. Leonardo Tavares [POR],7-6(1) 6-0,,,,,,,,,
20_Jun_2011,Wimbledon,Grass,R64,14,116,(LL)Simone Bolelli [ITA] d. (14)Wawrinka,7-6(5) 6-3 7-6(4),,1.07,13.40%,2.10%,59.80%,79.30%,46.20%,8-Apr,2:33
20_Jun_2011,Wimbledon,Grass,R128,14,49,(14)Wawrinka d. Potito Starace [ITA],6-3 6-4 6-4,,1.95,14.10%,1.30%,60.30%,85.10%,67.70%,0/0,1:42
6_Jun_2011,Queen's Club,Grass,R32,14,216,(WC)James Ward [GBR] d. (4)Wawrinka,7-6(3) 6-3,,0.71,8.50%,2.80%,62.00%,72.70%,55.60%,6-May,1:17
22_May_2011,Roland Garros,Clay,R16,14,3,(3)Roger Federer [SUI] d. (14)Wawrinka,6-3 6-2 7-5,,0.6,6.00%,1.20%,71.10%,64.40%,45.80%,6-Jan,1:46
22_May_2011,Roland Garros,Clay,R32,14,17,(14)Wawrinka d. (17)Jo Wilfried Tsonga [FRA],4-6 6-7(3) 7-6(5) 6-2 6-3,,0.97,4.00%,1.10%,63.80%,69.90%,57.80%,12-Aug,4:03
22_May_2011,Roland Garros,Clay,R64,14,108,(14)Wawrinka d. (Q)Thomas Schoorel [NED],6-3 6-2 6-4,,1.4,11.40%,3.40%,58.00%,76.50%,62.20%,3-Mar,1:38
22_May_2011,Roland Garros,Clay,R128,14,179,(14)Wawrinka d. (Q)Augustin Gensse [FRA],4-6 6-3 6-4 6-2,,1.32,5.00%,3.30%,63.30%,72.40%,61.40%,9-Jul,2:27
8_May_2011,Rome Masters,Clay,R16,14,2,(2)Novak Djokovic [SRB] d. (14)Wawrinka,6-4 6-1,,0.7,7.10%,0.00%,78.60%,59.10%,41.70%,9-Jun,1:34
8_May_2011,Rome Masters,Clay,R32,14,79,(14)Wawrinka d. (WC)Filippo Volandri [ITA],6-1 3-6 6-2,,1.07,4.40%,5.50%,72.50%,59.10%,40.00%,12-Aug,1:54
8_May_2011,Rome Masters,Clay,R64,14,48,(14)Wawrinka d. (WC)Fabio Fognini [ITA],6-7(5) 6-2 6-4,,1.39,9.80%,0.00%,68.50%,79.40%,55.20%,5-Apr,2:21
1_May_2011,Madrid Masters,Clay,R64,14,29,Guillermo Garcia Lopez [ESP] d. (14)Wawrinka,6-4 5-7 6-4,,0.92,4.80%,1.90%,65.70%,72.50%,38.90%,8-May,2:45
24_Apr_2011,Munich,Clay,R32,14,123,(WC)Dustin Brown [GER] d. (2)Wawrinka,6-7(6) 6-4 7-5,,0.87,3.50%,0.90%,68.40%,74.40%,44.40%,6-Feb,2:14
23_Mar_2011,Miami Masters,Hard,R64,13,55,Marcel Granollers [ESP] d. (12)Wawrinka,6-0 6-7(4) 6-3,,0.71,3.30%,3.30%,58.70%,72.20%,39.50%,7-Mar,2:15
10_Mar_2011,Indian Wells Masters,Hard,QF,14,2,(2)Roger Federer [SUI] d. (12)Wawrinka,6-3 6-4, (ch),0.62,0.00%,2.00%,64.00%,78.10%,44.40%,3-Jan,1:04
10_Mar_2011,Indian Wells Masters,Hard,R16,14,7,(12)Wawrinka d. (7)Tomas Berdych [CZE],3-6 6-4 6-4,,1.16,8.50%,3.20%,54.30%,76.50%,44.20%,9-May,2:38
10_Mar_2011,Indian Wells Masters,Hard,R32,14,20,(12)Wawrinka d. (17)Marin Cilic [CRO],7-5 6-3,,1.59,5.20%,1.70%,65.50%,73.70%,75.00%,2-Jan,1:39
10_Mar_2011,Indian Wells Masters,Hard,R64,14,42,(12)Wawrinka d. Nikolay Davydenko [RUS],3-6 7-6(5) 6-4,,1.04,2.90%,3.90%,61.20%,68.30%,45.00%,12-Jul,2:41
21_Feb_2011,Acapulco,Clay,QF,15,26,(6)Alexandr Dolgopolov [UKR] d. (4)Wawrinka,6-4 7-6(6),,0.97,5.20%,0.00%,64.90%,54.00%,70.40%,9-Jun,1:55
21_Feb_2011,Acapulco,Clay,R16,15,56,(4)Wawrinka d. Fabio Fognini [ITA],5-7 6-3 7-5,,1.18,1.90%,2.80%,66.40%,57.70%,61.10%,10-May,2:49
21_Feb_2011,Acapulco,Clay,R32,15,67,(4)Wawrinka d. Pablo Andujar [ESP],7-6(5) 3-6 6-0,,1.07,3.10%,3.10%,59.20%,65.50%,55.00%,13-Sep,2:03
14_Feb_2011,Buenos Aires,Clay,SF,15,35,(8)Juan Ignacio Chela [ARG] d. (2)Wawrinka,6-2 6-2,,0.43,4.80%,0.00%,61.90%,53.80%,31.30%,0/4,0:57
14_Feb_2011,Buenos Aires,Clay,QF,15,30,(2)Wawrinka d. (5)Juan Monaco [ARG],7-5 6-3,,1.18,5.50%,4.40%,61.50%,64.30%,51.40%,13-Nov,2:05
14_Feb_2011,Buenos Aires,Clay,R16,15,56,(2)Wawrinka d. Victor Hanescu [ROU],6-7(2) 6-1 7-6(4),,1.23,5.00%,1.00%,63.40%,75.00%,59.50%,2-Jan,2:49
14_Feb_2011,Buenos Aires,Clay,R32,15,73,(2)Wawrinka d. Carlos Berlocq [ARG],6-4 3-6 6-3,,1,2.10%,6.40%,57.40%,61.10%,47.50%,13-Aug,2:22
17_Jan_2011,Australian Open,Hard,QF,19,2,(2)Roger Federer [SUI] d. (19)Wawrinka,6-1 6-3 6-3, (ch),0.62,1.20%,0.00%,58.00%,57.40%,55.90%,6-Feb,1:47
17_Jan_2011,Australian Open,Hard,R16,19,8,(19)Wawrinka d. (8)Andy Roddick [USA],6-3 6-4 6-4,,1.83,30.40%,2.50%,49.40%,92.30%,65.00%,3-Mar,2:22
17_Jan_2011,Australian Open,Hard,R32,19,12,(19)Wawrinka d. (12)Gael Monfils [FRA],7-6(4) 6-2 6-3,,1.43,11.60%,2.10%,63.20%,75.00%,54.30%,6-Apr,2:35
17_Jan_2011,Australian Open,Hard,R64,19,105,(19)Wawrinka d. (Q)Grigor Dimitrov [BUL],7-5 6-3 6-3,,1.44,10.00%,0.00%,53.80%,76.70%,64.90%,7-May,1:41
17_Jan_2011,Australian Open,Hard,R128,19,78,(19)Wawrinka d. Teymuraz Gabashvili [RUS],7-6(3) 6-4 6-4,,1.18,9.90%,4.50%,54.10%,80.00%,52.90%,2-Jan,2:27
3_Jan_2011,Chennai,Hard,F,21,60,(3)Wawrinka d. (7)Xavier Malisse [BEL],7-5 4-6 6-1,,1.16,5.60%,0.00%,60.00%,74.10%,61.10%,5-Mar,2:14
3_Jan_2011,Chennai,Hard,SF,21,6,(3)Wawrinka d. (1)Tomas Berdych [CZE],6-4 6-1,,1.35,14.00%,2.00%,66.00%,66.70%,70.60%,1-Jan,1:16
3_Jan_2011,Chennai,Hard,QF,21,65,(3)Wawrinka d. (8)Robin Haase [NED],3-6 6-3 6-3,,1.2,8.50%,1.20%,68.30%,71.40%,53.80%,6-Apr,1:55
3_Jan_2011,Chennai,Hard,R16,21,228,(3)Wawrinka d. (Q)David Goffin [BEL],7-6(3) 7-6(3),,1.1,8.10%,2.30%,58.10%,70.00%,58.30%,6-Apr,1:56
3_Jan_2011,Chennai,Hard,R32,21,626,(3)Wawrinka d. (WC)Rohan Bopanna [IND],6-4 6-4,,1.43,14.30%,8.90%,62.50%,80.00%,61.90%,2-Feb,1:07
7_Nov_2010,Paris Masters,Hard,R16,22,5,(4)Robin Soderling [SWE] d. Wawrinka,7-6(3) 6-3,,0.75,15.20%,4.50%,48.50%,78.10%,35.30%,8-Apr,1:29
7_Nov_2010,Paris Masters,Hard,R32,22,17,Wawrinka d. (15)Ivan Ljubicic [CRO],6-4 6-4,,1.84,20.80%,0.00%,62.30%,81.80%,70.00%,1-Jan,1:26
7_Nov_2010,Paris Masters,Hard,R64,22,173,Wawrinka d. (Q)Josselin Ouanna [FRA],6-3 7-5,,1.45,14.30%,4.80%,60.30%,78.90%,68.00%,2-Feb,1:24
31_Oct_2010,Valencia,Hard,R16,21,14,(8)Gael Monfils [FRA] d. Wawrinka,6-2 6-4,,0.64,1.40%,0.00%,51.40%,57.90%,44.40%,14-Oct,1:31
31_Oct_2010,Valencia,Hard,R32,21,50,Wawrinka d. Andreas Seppi [ITA],7-6(2) 7-5,,1.25,10.50%,1.20%,65.10%,75.00%,46.70%,8-Jun,2:03
18_Oct_2010,Stockholm,Hard,QF,21,2,(1)Roger Federer [SUI] d. (5)Wawrinka,2-6 6-3 6-2,,0.86,5.30%,0.00%,52.00%,61.50%,52.80%,9-May,1:48
18_Oct_2010,Stockholm,Hard,R16,21,68,(5)Wawrinka d. Robin Haase [NED],7-5 6-7(6) 6-4,,0.97,10.00%,1.70%,64.20%,75.30%,53.50%,11-Oct,2:27
18_Oct_2010,Stockholm,Hard,R32,21,50,(5)Wawrinka d. Andreas Seppi [ITA],6-2 6-2,,1.58,14.60%,0.00%,70.80%,79.40%,35.70%,7-Jun,1:19
10_Oct_2010,Shanghai Masters,Hard,R32,21,1,(1)Rafael Nadal [ESP] d. Wawrinka,6-4 6-4, (ch),0.78,13.20%,5.70%,52.80%,78.60%,48.00%,3-Jan,1:36
10_Oct_2010,Shanghai Masters,Hard,R64,21,39,Wawrinka d. Gilles Simon [FRA],6-4 6-1,,1.53,4.00%,6.00%,44.00%,77.30%,64.30%,2-Feb,1:16
17_Sep_2010,Davis Cup WG PO: KAZ vs SUI,Hard,RR,20,81,Mikhail Kukushkin [KAZ] d. Wawrinka,3-6 6-1 6-4 1-6 6-3,,,,,,,,,
30_Aug_2010,US Open,Hard,QF,27,14,(12)Mikhail Youzhny [RUS] d. (25)Wawrinka,3-6 7-6(7) 3-6 6-3 6-3, (ch),0.96,9.80%,3.00%,54.30%,77.50%,42.70%,15-Aug,4:00
30_Aug_2010,US Open,Hard,R16,27,22,(25)Wawrinka d. (20)Sam Querrey [USA],7-6(9) 6-7(5) 7-5 4-6 6-4,,0.94,9.00%,2.50%,51.80%,77.70%,56.30%,15-Dec,4:28
